trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
174,False,"{'a': 0.3781250752718551, 'e': 0.21006948626214172}",25,13,2.740392275537516,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.3762344498954958, 'e': 0.209019138830831}",20,7,0.08679524047031317,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.37435327764601833, 'e': 0.20797404313667686}",30,12,20.560048756676263,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.3724815112577883, 'e': 0.20693417292099348}",35,0,3.557188589507442,"{0: 31, 1: 2, 2: 1, 3: 1, 4: 0}",0
178,False,"{'a': 0.37061910370149936, 'e': 0.20589950205638852}",20,0,-26.62462879863402,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
179,False,"{'a': 0.3687660081829918, 'e': 0.20487000454610657}",20,0,3.902835882237121,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
180,False,"{'a': 0.36692217814207684, 'e': 0.20384565452337602}",25,11,16.754326206253502,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.3650875672513665, 'e': 0.20282642625075914}",20,0,35.09454915452865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.36326212941510966, 'e': 0.20181229411950535}",20,12,-41.00693992225414,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
183,False,"{'a': 0.36144581876803406, 'e': 0.20080323264890781}",25,10,23.23475299004418,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.35963858967419393, 'e': 0.1997992164856633}",25,20,9.556146249547087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.35784039672582296, 'e': 0.19880022040323497}",35,18,-19.25596143043569,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
186,False,"{'a': 0.3560511947421938, 'e': 0.19780621930121878}",20,15,9.57899457304044,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.35427093876848287, 'e': 0.1968171882047127}",20,3,-22.59738002223594,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
188,False,"{'a': 0.35249958407464044, 'e': 0.19583310226368913}",20,0,-55.04791616149237,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
189,False,"{'a': 0.35073708615426724, 'e': 0.1948539367523707}",30,16,-2.0951980715658522,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
190,False,"{'a': 0.3489834007234959, 'e': 0.19387966706860882}",20,14,3.054325144593446,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.3472384837198784, 'e': 0.19291026873326578}",20,7,-2.01990794912195,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
192,False,"{'a': 0.345502291301279, 'e': 0.19194571738959945}",20,4,-34.131926829932794,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
193,False,"{'a': 0.34377477984477267, 'e': 0.19098598880265147}",25,16,-9.034221908623199,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
194,False,"{'a': 0.34205590594554874, 'e': 0.1900310588586382}",20,12,-18.361591477150142,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
195,False,"{'a': 0.340345626415821, 'e': 0.189080903564345}",30,0,-41.39381532250888,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
196,False,"{'a': 0.3386438982837419, 'e': 0.18813549904652327}",20,12,-28.04886537362063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.3369506787923232, 'e': 0.18719482155129066}",25,0,2.5808406589835995,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
198,False,"{'a': 0.3352659253983616, 'e': 0.18625884744353421}",30,14,-27.9508504664239,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
199,False,"{'a': 0.33358959577136976, 'e': 0.18532755320631653}",30,11,-0.39587196508038236,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
200,False,"{'a': 0.33192164779251293, 'e': 0.18440091544028495}",30,16,-15.278824450969516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
201,False,"{'a': 0.3302620395535503, 'e': 0.18347891086308352}",25,2,13.750984954997595,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.3286107293557826, 'e': 0.1825615163087681}",30,3,-6.100729225443574,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
203,False,"{'a': 0.3269676757090037, 'e': 0.18164870872722427}",20,13,14.710431261622336,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.3253328373304587, 'e': 0.18074046518358816}",25,6,24.09559303928297,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.32370617314380634, 'e': 0.1798367628576702}",20,10,-26.148263589666417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
206,False,"{'a': 0.3220876422780874, 'e': 0.17893757904338187}",25,14,-26.06441853116989,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.3204772040666969, 'e': 0.17804289114816493}",25,0,32.44329211728904,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.3188748180463634, 'e': 0.17715267669242413}",25,13,7.574730128410989,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.3172804439561316, 'e': 0.176266913308962}",30,18,-29.815138335965038,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
210,False,"{'a': 0.31569404173635096, 'e': 0.1753855787424172}",25,9,-26.675791978517832,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
211,False,"{'a': 0.31411557152766917, 'e': 0.1745086508487051}",25,5,12.743280986354604,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
212,False,"{'a': 0.31254499367003086, 'e': 0.17363610759446158}",25,18,12.3914111357986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.3109822687016807, 'e': 0.17276792705648927}",20,5,-5.587824392730499,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.3094273573581723, 'e': 0.17190408742120683}",25,11,-28.74138737631844,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
215,False,"{'a': 0.3078802205713814, 'e': 0.17104456698410078}",20,0,1.1290180576918123,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
216,False,"{'a': 0.3063408194685245, 'e': 0.17018934414918027}",20,14,10.917770265813903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.3048091153711819, 'e': 0.16933839742843437}",25,0,-22.9982187376245,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
218,False,"{'a': 0.303285069794326, 'e': 0.16849170544129222}",20,6,-14.393357163972645,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
219,False,"{'a': 0.30176864444535434, 'e': 0.16764924691408575}",20,11,-8.373503660762465,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
220,False,"{'a': 0.30025980122312756, 'e': 0.16681100067951532}",30,11,23.36046000390278,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.29875850221701195, 'e': 0.16597694567611773}",25,14,-39.484601493550024,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
222,False,"{'a': 0.2972647097059269, 'e': 0.16514706094773715}",25,7,19.559150545077536,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.2957783861573972, 'e': 0.16432132564299845}",20,15,0.9352166615543664,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.2942994942266102, 'e': 0.16349971901478347}",20,8,9.907060949127654,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.2928279967554772, 'e': 0.16268222041970956}",30,0,-28.412899647245162,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
226,False,"{'a': 0.2913638567716998, 'e': 0.161868809317611}",35,6,7.09772458474872,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 0}",1
227,False,"{'a': 0.2899070374878413, 'e': 0.16105946527102294}",25,0,37.93832181362312,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
228,False,"{'a': 0.28845750230040207, 'e': 0.16025416794466782}",35,21,-20.70677546436405,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
229,False,"{'a': 0.2870152147889001, 'e': 0.15945289710494448}",30,1,7.2521129910218285,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 0}",1
230,False,"{'a': 0.2855801387149556, 'e': 0.15865563261941976}",20,8,7.342652678315924,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.2841522380213808, 'e': 0.15786235445632266}",20,0,-33.85721175284233,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
232,False,"{'a': 0.28273147683127386, 'e': 0.15707304268404104}",20,14,12.539800149721817,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.28131781944711753, 'e': 0.15628767747062083}",25,0,26.2454007740187,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
234,False,"{'a': 0.27991123034988197, 'e': 0.15550623908326774}",20,2,17.13007976647391,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.2785116741981325, 'e': 0.1547287078878514}",25,0,25.090030132548968,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.2771191158271418, 'e': 0.15395506434841214}",20,5,-25.948960318694567,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 0}",1
237,False,"{'a': 0.2757335202480062, 'e': 0.15318528902667009}",20,12,14.565849520580677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.2743548526467661, 'e': 0.15241936258153674}",25,3,-18.07138897347798,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
239,False,"{'a': 0.27298307838353225, 'e': 0.15165726576862903}",25,7,-28.505946702394667,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
240,False,"{'a': 0.2716181629916146, 'e': 0.1508989794397859}",25,0,24.597865117575868,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
241,False,"{'a': 0.27026007217665654, 'e': 0.15014448454258697}",25,19,-10.183276779854161,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
242,False,"{'a': 0.2689087718157733, 'e': 0.14939376211987404}",35,24,18.360088599515464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.2675642279566944, 'e': 0.14864679330927466}",30,13,22.94762518200176,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.2662264068169109, 'e': 0.14790355934272828}",20,6,22.564301456834475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.2648952747828264, 'e': 0.14716404154601465}",35,21,10.702829039899381,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.26357079840891223, 'e': 0.14642822133828456}",30,16,25.025082571734345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.26225294441686764, 'e': 0.14569608023159314}",25,17,0.9341114277968682,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.2609416796947834, 'e': 0.1449675998304352}",35,25,15.04186924730905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.2596369712963094, 'e': 0.144242761831283}",25,0,-50.26410505055595,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
250,False,"{'a': 0.2583387864398279, 'e': 0.1435215480221266}",20,9,21.53824667904443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.25704709250762875, 'e': 0.14280394028201596}",20,0,-2.99627117665088,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
252,False,"{'a': 0.2557618570450906, 'e': 0.14208992058060588}",25,14,15.632818390157018,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.25448304775986513, 'e': 0.14137947097770284}",20,11,18.699791066365343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.2532106325210658, 'e': 0.14067257362281432}",20,2,28.38557637336402,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.2519445793584605, 'e': 0.13996921075470026}",25,0,12.313417935854995,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
256,False,"{'a': 0.2506848564616682, 'e': 0.13926936470092677}",20,9,-21.501911501268566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
257,False,"{'a': 0.24943143217935984, 'e': 0.13857301787742213}",25,13,20.71384124625587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.24818427501846302, 'e': 0.137880152788035}",20,8,-42.443603226312135,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
259,False,"{'a': 0.24694335364337072, 'e': 0.13719075202409484}",25,17,2.4429529882921877,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.24570863687515385, 'e': 0.13650479826397435}",20,0,-99.6756487292845,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
261,False,"{'a': 0.2444800936907781, 'e': 0.1358222742726545}",20,13,14.98274918720082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.2432576932223242, 'e': 0.13514316290129122}",25,10,15.648826622903353,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.24204140475621258, 'e': 0.13446744708678476}",20,4,-16.076889458779966,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
264,False,"{'a': 0.24083119773243153, 'e': 0.13379510985135085}",20,6,-37.89564421729543,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
265,False,"{'a': 0.23962704174376934, 'e': 0.13312613430209408}",20,2,-7.0833302510954415,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.23842890653505053, 'e': 0.13246050363058362}",20,10,17.59480198021728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.23723676200237523, 'e': 0.13179820111243068}",30,15,-20.697798875999933,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
268,False,"{'a': 0.23605057819236339, 'e': 0.13113921010686855}",20,12,12.615195384731622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.23487032530140153, 'e': 0.13048351405633418}",20,12,12.927799888141749,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.23369597367489453, 'e': 0.1298310964860525}",20,9,22.186995121965598,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.23252749380652007, 'e': 0.12918194100362226}",25,14,-20.869384399359564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
272,False,"{'a': 0.23136485633748746, 'e': 0.12853603129860414}",20,0,17.79219564031897,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
273,False,"{'a': 0.2302080320558, 'e': 0.12789335114211112}",20,9,7.861063701850158,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.229056991895521, 'e': 0.12725388438640056}",25,13,7.976383384603914,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.22791170693604346, 'e': 0.12661761496446858}",20,11,15.769102190709479,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.22677214840136323, 'e': 0.12598452688964623}",25,3,31.656478131560647,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.22563828765935637, 'e': 0.12535460425519798}",30,0,34.751358811608924,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
278,False,"{'a': 0.2245100962210596, 'e': 0.124727831233922}",20,0,-39.86500307956284,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
279,False,"{'a': 0.2233875457399543, 'e': 0.12410419207775239}",30,22,13.259907245112098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.22227060801125453, 'e': 0.12348367111736362}",30,22,15.790288002340185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.22115925497119826, 'e': 0.1228662527617768}",20,8,-22.860222707617396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.22005345869634227, 'e': 0.12225192149796793}",30,22,16.74092909787641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.21895319140286057, 'e': 0.12164066189047809}",20,8,18.779904411980745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.21785842544584624, 'e': 0.1210324585810257}",20,2,24.370376569065876,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.216769133318617, 'e': 0.12042729628812056}",20,0,-6.994001951158275,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
